,shop_name,phone_number,address,email,category,website
7905,simiorr,0903279248,"số 25 ngách 28/8 Phố Đại Linh Phường Trung Văn, Quận Nam Từ Liêm, phường(xã) Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",,['Thời trang nữ'],https://www.sendo.vn/shop/simiorr/
7906,Thế Giới Tiện Ích,0982939863,"472 Bạch Mai, phường(xã) Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",,['Thiết bị âm thanh'],https://www.sendo.vn/shop/the-gioi-tien-ich/
7907,,,,,,
7908,,,,,,
7909,trungruoi95,0393417769,"số nhà 3 tổ 18 bắc lãm 8 phú lương , phường(xã) Phường Phú Lương, Quận Hà Đông, Hà Nội",,['Đồ điện gia dụng'],https://www.sendo.vn/shop/trungruoi95/
7910,mít shop 97,0961612017,"số 104 ngõ 14 quỳnh lôi, phường(xã) Phường Quỳnh Lôi, Quận Hai Bà Trưng, Hà Nội",,['Sức khỏe & Làm đẹp'],https://www.sendo.vn/shop/mit-shop-97/
7911,KHO THÀNH VIÊN ATOMY,0899510790,"SỐ NHÀ 544 PHỐ KHÁNH TÂN, phường(xã) Phường Ninh Khánh, Thành phố Ninh Bình, Ninh Bình",,['Sức khỏe & Làm đẹp'],https://www.sendo.vn/shop/kho-thanh-vien-atomy/
7912,Trần tuyền90,0936620216,"móng núi, phường(xã) Xã Hoàn Sơn, Huyện Tiên Du, Bắc Ninh",,[],https://www.sendo.vn/shop/tran-tuyen90/
7913,Bàn Ghế Giá rẻ Minh Thành,0901824666,"312 tân chánh hiệp 10 phường tân chánh hiệp  quận 12, phường(xã) Phường Tân Thới Hiệp, Quận 12, Hồ Chí Minh",,['Nhà cửa'],https://www.sendo.vn/shop/ban-ghe-gia-re-minh-thanh/
7914,VÂNN ANH shop_ HàngNhậtNộiĐịa,0979439889,"CT5 , phường(xã) Xã Tân Triều, Huyện Thanh Trì, Hà Nội",,[],https://www.sendo.vn/shop/vann-anh-shop/
7915,Dung thái lan,0793784404,"21c ấp tam đông, phường(xã) Xã Thới Tam Thôn, Huyện Hóc Môn, Hồ Chí Minh",,[],https://www.sendo.vn/shop/dung-thai-lan/
7916,QUOC PHU123,0961036888,"248 Lê Duẫn, phường(xã) Phường Đông Lễ, Thành phố Đông Hà, Quảng Trị",,[],https://www.sendo.vn/shop/quoc-phu123/
7917,Heoiutinh,0985383632,"Baza, phường(xã) Xã Ninh Hiệp, Huyện Gia Lâm, Hà Nội",,['Phụ kiện thời trang'],https://www.sendo.vn/shop/heoiutinh/
7918,,,,,,
7919,Bảo Tuyền,0933208133,"C101c lý văn phức, phường(xã) Phường Tân Định, Quận 1, Hồ Chí Minh",,[],https://www.sendo.vn/shop/bao-tuyen/
7920,Hoa Sinh Thái,0767611045,"52 lý tự trọng, phường(xã) Phường An Cư, Quận Ninh Kiều, Cần Thơ",,['Đời sống'],https://www.sendo.vn/shop/hoa-sinh-thai/
7921,Shop Ken Thỏ,0903434793,"số 5, hẻm 27/5, ngách 42/109 đường Thịnh Liệt, phường(xã) Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội",,[],https://www.sendo.vn/shop/shop-ken-tho/
7922,Anh Vũ 07,0899327654,"380b song hành, phường(xã) Phường Trung Mỹ Tây, Quận 12, Hồ Chí Minh",,[],https://www.sendo.vn/shop/vudaivu1007-gmail-com/
7923,DẦU NHỚT PHÚC MINH ANH,0888552277,"1137 Nguyễn Thị Định, Cát Lái, Quận 2, phường(xã) Phường Cát Lái, Quận 2, Hồ Chí Minh",,['Ô tô - Xe máy'],https://www.sendo.vn/shop/dau-nhot-phuc-minh-anh/
7924,Lâm anh265,0783900156,"trường T H C S mỹ hội, phường(xã) Xã Mỹ Hội, Huyện Cao Lãnh, Đồng Tháp",,[],https://www.sendo.vn/shop/lam-anh265/
7925,HB Shop 87,0898928488,"15A Lương Thế Vinh, phường(xã) Thị trấn Lộc Thắng, Huyện Bảo lâm, Lâm Đồng",,[],https://www.sendo.vn/shop/hb-shop-87/
7926,EV Travel,0969680622,"Số 7, ngõ 18 Nguyên Hồng, phường(xã) Phường Láng Hạ, Quận Đống Đa, Hà Nội",,[],https://www.sendo.vn/shop/ev-travel/
7927,Ngocanh_Kenza,0936446959,"16 Trần Kim Xuyến , phường(xã) Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",,[],https://www.sendo.vn/shop/ngocanh_kenza/
7928,Vay Ngu Dreamy,0933558831,"122 , đường 297, phường(xã) Phường Phước Long B, Quận 9, Hồ Chí Minh",,[],https://www.sendo.vn/shop/vay-ngu-dreamy/
7929,khomyphamgiasi,0865502871,"968 đường 3/2, phường(xã) Phường 15, Quận 11, Hồ Chí Minh",,"['Sức khỏe & Làm đẹp', 'Ô tô - Xe máy']",https://www.sendo.vn/shop/khomyphamgiasi/
7930,Cu Bi,0961008370,"Phòng 2640 khách sạn Anh Phát 4 xã Mai Lâm, phường(xã) Xã Mai Lâm, Huyện Tĩnh Gia, Thanh Hóa",,['Bách Hóa Tổng Hợp'],https://www.sendo.vn/shop/cu-bi/
7931,Sắc_màu_cho_bé,0962628102,"66 Thái Hà, phường(xã) Phường Trung Liệt, Quận Đống Đa, Hà Nội",,[],https://www.sendo.vn/shop/sac_mau_cho_b/
7932,Cơ Điện Nước Q12,0937595155,"1039 Nguyễn  Ảnh Thủ, Phường Tân Chánh Hiệp, Quận 12, phường(xã) Phường Tân Chánh Hiệp, Quận 12, Hồ Chí Minh",,['Tân Trang Nhà Cửa'],https://www.sendo.vn/shop/co-dien-nuoc-q12/
7933,Mật Ong Hoa Bốn Mùa,0903453797,"Số 12, ngõ 221, phố Trung Kính, Tổ 42, phường(xã) Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",,['Bách Hóa Tổng Hợp'],https://www.sendo.vn/shop/mat-ong-hoa-bon-mua/
7934,Văn Linh NVL,0967986478,"So 8 Hien Luong, phường(xã) Xã Hiền Ninh, Huyện Sóc Sơn, Hà Nội",,[],https://www.sendo.vn/shop/van-linh-nvl/
7935,Suribeautifulshop,0587037086,"Xóm 2, thôn Phú Ân, xã Lê Lợi, huyện Kiến Xương, tỉnh Thái Bình, phường(xã) Xã Lê Lợi, Huyện Kiến Xương, Thái Bình",,[],https://www.sendo.vn/shop/suribeautifulshop/
7936,Chậu đá tự nhiên,0908281100,"2515, Toà nhà Eurowindow, 27 Trần Duy Hưng, Cầu Giấy, Hà Nội, phường(xã) Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",,['Nhà cửa'],https://www.sendo.vn/shop/chau-da-tu-nhien/
7937,Saffron chinh hang,0916450909,"8/78/29 KHUONG HA, phường(xã) Phường Khương Đình, Quận Thanh Xuân, Hà Nội",,['Bách Hóa Tổng Hợp'],https://www.sendo.vn/shop/saffron-chinh-hang/
7938,Đặc sản Sơn La,0838368833,"Tập thể Học viện ANND - Văn Quán - Hà Đông - Hà Nội, phường(xã) Phường Văn Quán, Quận Hà Đông, Hà Nội",,['Bách Hóa Tổng Hợp'],https://www.sendo.vn/shop/dac-san-son-la/
7939,ngocphung,0937587362,"lý thái tổ, phường(xã) Xã Phú Thạnh, Huyện Nhơn Trạch, Đồng Nai",,[],https://www.sendo.vn/shop/ngocphung/
7940,Phuc Chi,0974969713,"263/18 Lý Thường Kiệt, phường(xã) Phường 15, Quận 11, Hồ Chí Minh",,[],https://www.sendo.vn/shop/phuc-chi/
7941,,,,,,
7942,TTCorp,0393037309,"2273A/52 phạm thế Hiển , phường(xã) Phường 06, Quận 8, Hồ Chí Minh",,['Đồ chơi'],https://www.sendo.vn/shop/ttcorp/
7943,,,,,,
7944,ngọc hân 17,0904155703,"tổ 2, phường nguyễn trãi, thành phố Hà Giang, phường(xã) Phường Nguyễn Trãi, Thành phố Hà Giang, Hà Giang",,"['Thiết bị y tế', 'Sức khỏe & Làm đẹp', 'Đời sống', 'Bách Hóa Tổng Hợp']",https://www.sendo.vn/shop/ngoc-han-17/
7945,mỹ phẩm ưu việt,0796801208,"9A/4 Lê Hồng Phong, phường(xã) Phường Trà Nóc, Quận Bình Thủy, Cần Thơ",,[],https://www.sendo.vn/shop/my-pham-uu-viet/
7946,Nguyetjoile,0966464363,"195 ngô quyền, phường(xã) Phường Tân Bình, Thành phố Hải Dương , Hải Dương",,[],https://www.sendo.vn/shop/nguyetjoile/
7947,HANG THANH LY TRE EM,0906723783,"91 NGUYEN DUC THUAN, phường(xã) Phường 13, Quận Tân Bình, Hồ Chí Minh",,[],https://www.sendo.vn/shop/hang-thanh-ly-tre-em/
7948,PhụKiện Online GiáRẻ,0365731173,"448/65/35 nhà phía sau đường phan huy ích, phường(xã) Phường 12, Quận Gò Vấp, Hồ Chí Minh",,[],https://www.sendo.vn/shop/phukien-online-giare/
7949,Zes J,0928469023,"33 cầm bá thước, phường(xã) Phường 07, Quận Phú Nhuận, Hồ Chí Minh",,[],https://www.sendo.vn/shop/zes-j/
7950,,,,,,
7951,LJames,0929349665,"số 1 thích mật thể, phường(xã) Phường Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",,['Thời trang nữ'],https://www.sendo.vn/shop/ljames/
7952,Jennieshopie,0985264637,"117 Lê Đai Hành, phường(xã) Phường Hoà Thọ Đông, Quận Cẩm Lệ, Đà Nẵng",,[],https://www.sendo.vn/shop/jennieshopie/
7953,,,,,,
7954,Visun Medical,0986605494,"25T2 Nguyễn Thị Thập, Trung Hòa, Cầu Giấy, Hà Nội, phường(xã) Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",,[],https://www.sendo.vn/shop/visun-medical/
7955,MINHTUDALAT,0974192192,"447 đường 2 tháng 4, phường(xã) Thị trấn Thạnh Mỹ, Huyện Đơn Dương, Lâm Đồng",,"['Sức khỏe & Làm đẹp', 'Nhà cửa', 'Đời sống', 'Bách Hóa Tổng Hợp']",https://www.sendo.vn/shop/minhtudalat/
7956,Kimmesebouti,0932143140,"4/2 võ công tồn kp3, phường(xã) Thị trấn Bến Lức, Huyện Bến Lức, Long An",,[],https://www.sendo.vn/shop/kimmesebouti/
7957,Hisaku,0967575184,"563B ấp Phú Hữu, phường(xã) Xã Phú Hưng, Thành phố Bến Tre, Bến Tre",,"['Phụ kiện công nghệ', 'Đồ điện gia dụng', 'Thiết bị âm thanh', 'Phụ kiện thời trang', 'Nhà cửa', 'Sức khỏe & Làm đẹp', 'Đồ chơi', 'Trang sức']",https://www.sendo.vn/shop/hisaku/
7958,lê đầy,0776543159,"cầu phú quới, phường(xã) Xã Phú Quới, Huyện Long Hồ, Vĩnh Long",,[],https://www.sendo.vn/shop/le-day/
7959,,,,,,
7960,BỘT THIÊN NHIÊN NGUYÊN CHẤT,0968893861,"Số 669, đường Phan Văn Năm, phường(xã) Phường Cái Vồn, Thị xã Bình Minh, Vĩnh Long",,['Sức khỏe & Làm đẹp'],https://www.sendo.vn/shop/bot-thien-nhien-nguyen-chat/
7961,mikita,0929704329,"25 đường số 2, phường(xã) Phường Tam Bình, Quận Thủ Đức, Hồ Chí Minh",,[],https://www.sendo.vn/shop/mikita/
7962,hang hoa thuc pham,0969769026,"160 phố nguyễn đức cảnh., phường(xã) Phường Tương Mai, Quận Hoàng Mai, Hà Nội",,['Thời trang nữ'],https://www.sendo.vn/shop/hang-hoa-thuc-pham/
7963,,,,,,
7964,Ha Japan,0971882823,"90 cửa bắc, phường(xã) Phường Quán Thánh, Quận Ba Đình, Hà Nội",,"['Sức khỏe & Làm đẹp', 'Bách Hóa Tổng Hợp']",https://www.sendo.vn/shop/ha-japan/
7965,MyTuyen,0963486393,"so7, phường(xã) Phường Long Thủy, Thị xã Phước Long, Bình Phước",,['Bách Hóa Tổng Hợp'],https://www.sendo.vn/shop/mytuyen/
7966,Webmebau,0981597579,"161 Trương Định, phường(xã) Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",,[],https://www.sendo.vn/shop/webmebau/
7967,THUC PHAM HUU CO,0909862800,"2B- DHT 42, phường(xã) Phường Tân Hưng Thuận, Quận 12, Hồ Chí Minh",,['Bách Hóa Tổng Hợp'],https://www.sendo.vn/shop/toicodon/
7968,Lành Huỳnh shop,0903518063,"công ty TNHH Thực Phẩm Quang Hiếu, lô 2 KCN Điện Nam _ Điện Ngọc, Quảng Nam, phường(xã) Xã Điện Ngọc, Huyện Điện Bàn, Quảng Nam",,"['Thiết bị y tế', 'Sức khỏe & Làm đẹp']",https://www.sendo.vn/shop/lanh-huynh-shop/
7969,Thùy mỹ phẩm oriflame,0963690009,"hà nội, phường(xã) Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",,[],https://www.sendo.vn/shop/thuy-my-pham-oriflame/
7970,Trinh Huỳnh 90,0567951672,"190. pham thi ngu .xa phong nam, phường(xã) Xã Phong Nẫm, Thành phố Phan Thiết, Bình Thuận",,['Sức khỏe & Làm đẹp'],https://www.sendo.vn/shop/trinh-huynh-90/
7971,Ry BEDDING 01,0938522838,"499/13 quang trung, phường(xã) Phường 10, Quận Gò Vấp, Hồ Chí Minh",,['Nhà cửa'],https://www.sendo.vn/shop/ry-bedding-01/
7972,,,,,,
7973,leanhtuan 1983,0339022982,"Duy Tân, phường(xã) Xã Duy Tân, Huyện Kinh Môn , Hải Dương",,['Thiết bị y tế'],https://www.sendo.vn/shop/leanhtuan-1983/
7974,Japanstore_ hàng chuẩn nhật,0868661402,"8C4 tổ dân phố cơ khí yên viên, phường(xã) Xã Yên Viên, Huyện Gia Lâm, Hà Nội",,[],https://www.sendo.vn/shop/japanstore_-hang-chuan-nhat/
7975,LABTECH,0912201198,"185B Dương Đình Nghệ, phường(xã) Phường Tân Sơn, Thành phố Thanh Hóa, Thanh Hóa",,['Thiết bị âm thanh'],https://www.sendo.vn/shop/labtech/
7976,Luctra,0396352209,"số3, đường Quang tiến, phố Giao Quang quận Nam từ liêm hà nội, phường(xã) Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",,['Giày dép'],https://www.sendo.vn/shop/luctra/
7977,Fellizz shop,0966808897,"148 phú đa , phường(xã) Xã Đức Thượng, Huyện Hoài Đức, Hà Nội",,['Thời trang nữ'],https://www.sendo.vn/shop/fellizz-shop/
7978,Trieu Minh st,0399940546,"349 le van si, phường(xã) Phường 13, Quận 3, Hồ Chí Minh",,[],https://www.sendo.vn/shop/trieu-minh-st/
7979,trinhtrinh3011,0394494937,"thôn 1, phường(xã) Xã Thuận Minh, Huyện Hàm Thuận Bắc, Bình Thuận",,['Sức khỏe & Làm đẹp'],https://www.sendo.vn/shop/trinhtrinh3011/
7980,LoveShopStyle,0356390068,"159/04 Ngô Xuân Thu, phường(xã) Phường Hoà Hiệp Băc, Quận Liên Chiểu, Đà Nẵng",,[],https://www.sendo.vn/shop/loveshopstyle/
7981,BÔNG_STORE,0373688969,"174/13 Trần Quang Diệu, phường(xã) Phường An Thới, Quận Bình Thủy, Cần Thơ",,"['Thời trang nữ', 'Sức khỏe & Làm đẹp']",https://www.sendo.vn/shop/bong_store/
7982,,,,,,
7983,Hoàng Ngọc Shop,0982802410,"trại cúp - bá hiến - bình xuyên - phúc yên - tp. vĩnh phúc, phường(xã) Xã Bá Hiến, Huyện Bình Xuyên, Vĩnh Phúc",,[],https://www.sendo.vn/shop/hoang-ngoc-shop/
7984,,,,,,
7985,SHOP_TRAN_BE_CHUYÊN_TẮM_TRẮNG,0971551493,"Số nhà 3 kiệt 121 bùi thị xuân , phường(xã) Phường Phường Đúc, Thành phố Huế, Huế",,['Sức khỏe & Làm đẹp'],https://www.sendo.vn/shop/shop_tran_be_chuyen_tam_trang/
7986,mỹ phẩm nhập korea,0583257756,"showroom Amultiply DS1 Tòa nhà Florita Đường D1 , phường Tân Hưng , Quận 7 , TP Hồ Chí Min, phường(xã) Phường Tân Hưng, Quận 7, Hồ Chí Minh",,['Sức khỏe & Làm đẹp'],https://www.sendo.vn/shop/my-pham-nhap-korea/
7987,TRUẤT STORE giày thể thao,0967585644,"11 đường G học viện nông nghiệp việt nam, phường(xã) Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",,[],https://www.sendo.vn/shop/truat-store-giay-the-thao/
7988,Shop Đồ Xịn,0966355626,"LK66 - DV02 - Bìa Lão, phường(xã) Phường Kiến Hưng, Quận Hà Đông, Hà Nội",,"['Đồ điện gia dụng', 'Đồ chơi']",https://www.sendo.vn/shop/shop-do-xin/
7989,Buôn bán tổng họp,0911593594,"Vĩnh Hưng, Vĩnh Lợi, Bạc Liêu, phường(xã) Xã Châu Thới, Huyện Vĩnh Lợi, Bạc Liêu",,[],https://www.sendo.vn/shop/buon-ban-tong-hopbaclieu/
7990,đongan92,0909894388,"124/24 pham van dong, phường(xã) Phường 03, Quận Gò Vấp, Hồ Chí Minh",,['Điện thoại - Máy tính bảng'],https://www.sendo.vn/shop/dongan92/
7991,bạn và tôi,0946741938,"Khu đô thị vinhomes , phường(xã) Phường Thượng Lý, Quận Hồng Bàng, Hải Phòng",,[],https://www.sendo.vn/shop/ban-va-toi/
7992,shop Kim Tiền,0933882484,"125/125 đường 13, phường(xã) Phường 04, Quận 8, Hồ Chí Minh",,"['Túi xách', 'Phụ kiện thời trang']",https://www.sendo.vn/shop/shop-kim-tien/
7993,Shopminhnhat2806,0387836741,"số nhà 12, ngõ 108 hoè thị, phường(xã) Phường Phương Canh, Quận Nam Từ Liêm, Hà Nội",,[],https://www.sendo.vn/shop/shopminhnhat2806/
7994,,,,,,
7995,Mỹ Phẩm Thiên Nhiên Mộc Xinh,0967889954,"58A Ap 1, phường(xã) Xã Đức Hòa Đông, Huyện Đức Hòa, Long An",,[],https://www.sendo.vn/shop/my-pham-thien-nhien-moc-xinh/
7996,bichthu,0902965111,"1886/5, phường(xã) Thị trấn Nhà Bè, Huyện Nhà Bè, Hồ Chí Minh",,[],https://www.sendo.vn/shop/bichthu/
7997,Shop Đồ Chơii1234,0838624471,"cầu xẻo kè, phường(xã) Xã Đông Thái, Huyện An Biên, Kiên Giang",,['Ô tô - Xe máy'],https://www.sendo.vn/shop/shop-do-choii1234/
7998,Siêu thị điện thoại Hà Nội,0962421080,"Số 8 ngõ 331 Nguyễn Khang, phường(xã) Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",,[],https://www.sendo.vn/shop/sieu-thi-dien-thoai-ha-noi/
7999,Hùng thu  VTPK nông nghiệp,0865885823,"Cụm 12 - Tích Giang - huyện Phúc Thọ, phường(xã) Xã Tích Giang, Huyện Phúc Thọ, Hà Nội",,['Tân Trang Nhà Cửa'],https://www.sendo.vn/shop/hung-thu-vtpk-nong-nghiep/
8000,Thienhaigruop,0868053158,"ap 5, phường(xã) Xã Hắc Dịch, Huyện Tân Thành, Bà Rịa–Vũng Tàu",,"['Giày dép', 'Túi xách', 'Tân Trang Nhà Cửa']",https://www.sendo.vn/shop/thienhaigruop/
8001,HPARFUMKIỀUNGÂN,0949868836,"an khanh, phường(xã) Phường An Khánh, Quận Ninh Kiều, Cần Thơ",,[],https://www.sendo.vn/shop/hparfumkieungan/
8002,OhdeepShop_Nguyễn Hiền,0962671050,"567_Lê lợi, phường(xã) Phường Hoàng Văn Thụ, Thành phố Bắc Giang, Bắc Giang",,['Thời trang nữ'],https://www.sendo.vn/shop/ohdeepshop_nguyen-hien/
8003,Zizi cosmetic,0901689835,"Viet Nam, phường(xã) Xã Tân Kim, Huyện Cần Giuộc, Long An",,[],https://www.sendo.vn/shop/zizi-cosmetic/
8004,DƯỢC PHẨM NHẬP KHẨU,0945124768,"78-cây sung bến đò -thôn 5, phường(xã) Xã Đức Tín, Huyện Đức Linh, Bình Thuận",,[],https://www.sendo.vn/shop/duoc-pham-nhap-khau/
8005,Emotion of the stars,0374144215,"708/19/20 Hồng Bàng P1 Q.11, phường(xã) Phường 01, Quận 11, Hồ Chí Minh",,[],https://www.sendo.vn/shop/emotion-of-the-stars/
8006,Đậu clothings,0943877662,"Số nhà 10, ngõ 545 đường Xuân Đỉnh, phường(xã) Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",,[],https://www.sendo.vn/shop/dau-clothings/
8007,thoashophan,0948785996,"shophan, phường(xã) Xã Hùng Tiến, Huyện Vĩnh Bảo, Hải Phòng",,['Sức khỏe & Làm đẹp'],https://www.sendo.vn/shop/thoashophan/
8008,Shop Thiết Bị TIÊN PHONG,0912917247,"93, QL91B, KV. Bình Hưng, P. Phước Thới, Ô Môn, TPCT, phường(xã) Phường Phước Thới, Quận Ô Môn, Cần Thơ",,[],https://www.sendo.vn/shop/shop-thiet-bi-tien-phong/
8009,Thời Trang Cho Bé Văn Dũng,0376686139,"Thang loi, phường(xã) Phường Thắng Lợi, Thành phố Sông Công, Thái Nguyên",,[],https://www.sendo.vn/shop/thoi-trang-cho-be-van-dung/
8010,thực phẩm sạch,0965792600,"Hải An, phường(xã) Phường Đằng Hải, Quận Hải An, Hải Phòng",,[],https://www.sendo.vn/shop/thuc-pham-sach/
8011,lethao,0962657549,"bien hoa, phường(xã) Phường An Bình, Thành phố Biên Hòa, Đồng Nai",,[],https://www.sendo.vn/shop/lethao/
8012,suti shop123,0866036066,"số nhà 11 tổ 6 khu tân bình thị trấn xuân mai chương mỹ hà nội, phường(xã) Thị trấn Xuân Mai, Huyện Chương Mỹ, Hà Nội",,[],https://www.sendo.vn/shop/suti-shop123/
8013,Hiêuhueshop,0372526939,"529 bạch đằng , phường(xã) Phường Chương Dương Độ, Quận Hoàn Kiếm, Hà Nội",,[],https://www.sendo.vn/shop/hieuhueshop/
8014,FFL,0962654209,"Tổ 6 Yên Nghĩa, phường(xã) Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",,['Bách Hóa Tổng Hợp'],https://www.sendo.vn/shop/ffl/
8015,Cửa hàng thú cưng Hang Gấu Ú,0977617214,"Kiôt đối diện số 88 Huỳnh Văn Nghệ, phường(xã) Phường Phú Lợi, Thành phố Thủ Dầu Một, Bình Dương",,['Đời sống'],https://www.sendo.vn/shop/cua-hang-thu-cung-hang-gau-u/
8016,ĐỒ CHƠI XE MÁY GIÁ CỰC RẺ,0794376983,"Trước Trường Tiểu Học Cẩm Thanh, thôn Võng Nhi, phường(xã) Xã Cẩm Thanh, Thành phố Hội An, Quảng Nam",,[],https://www.sendo.vn/shop/do-choi-xe-may-gia-cuc-re/
8017,MinhAnh Fashion,0961249937,"55/8, Ấp Hậu Lân, phường(xã) Xã Bà Điểm, Huyện Hóc Môn, Hồ Chí Minh",,"['Thời trang nữ', 'Thời trang nam', 'Đồng hồ']",https://www.sendo.vn/shop/minhanh-fashion/
8018,HYN Hoàng Yến Nhi,0902809745,"Số 70 đườngTA08. Khu phố7. Tổ 3. phường Thới An.Quận 12, phường(xã) Phường Thới An, Quận 12, Hồ Chí Minh",,['Thời trang nữ'],https://www.sendo.vn/shop/hyn-hoang-yen-nhi/
8019,,,,,,
8020,Thiết Bị Công Nghệ Bảo Tín,0918361626,"Danh Thuong, phường(xã) Xã Danh Thắng, Huyện Hiệp Hòa, Bắc Giang",,['Nhà cửa'],https://www.sendo.vn/shop/thiet-bi-cong-nghe-bao-tin/
